room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
15861340,1461,6828809,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,35.0,,Height Twister Appartment,2017-07-23 03:50:20.186675,-1.218261,36.887782,0101000020E61000001EFD2FD7A271424048E00F3FFF7DF3BF
7974252,1461,2547373,Entire home/apt,,Kenya,,Nairobi,1,0.0,2,1.0,,25.0,,Tranquil Bedsitter - Garden Estate,2017-07-23 03:50:20.183888,-1.232415,36.864687,0101000020E610000060234910AE6E4240F29881CAF8B7F3BF
19061375,1461,133063904,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,30.0,,Hope's House,2017-07-23 03:50:20.181742,-1.241745,36.899474,0101000020E610000018CDCAF621734240598B4F0130DEF3BF
12922080,1461,11684296,Entire home/apt,,Kenya,,Nairobi,0,0.0,3,2.0,,30.0,,Cozy 2 bedroom apartment in Nairobi,2017-07-23 03:50:20.179614,-1.222274,36.904716,0101000020E61000007F15E0BBCD73424086048C2E6F8EF3BF
5435346,1461,27981429,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,2.0,,35.0,,apartment near jomokenyatta airport,2017-07-23 03:50:20.176877,-1.326306,36.892464,0101000020E6100000BD6DA6423C72424035D1E7A38C38F5BF
2463359,1461,12597302,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,2.0,,12.0,,Exploit  Enjoy the Sparkling Space.,2017-07-23 03:50:20.166460,-1.285199,36.888068,0101000020E6100000E34F5436AC71424066A19DD32C90F4BF
13603228,1461,78679749,Entire home/apt,,Kenya,,Nairobi,3,4.5,4,2.0,,40.0,,Cozy 2BD apartment fully furnished,2017-07-23 03:50:20.163560,-1.281898,36.881087,0101000020E610000023F77475C7704240C8EC2C7AA782F4BF
13149286,1461,73297147,Entire home/apt,,Kenya,,Kiambu,0,0.0,16,10.0,,20.0,,Garden Of Eden Retreat Centre.,2017-07-23 03:50:20.160826,-1.195012,36.869426,0101000020E61000006325E659496F4240A73D25E7C41EF3BF
12723924,1461,11684296,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,30.0,,1 bedroom  apartment on Thika road,2017-07-23 03:50:20.158198,-1.240204,36.867921,0101000020E61000007D410B09186F4240E7E44526E0D7F3BF
15426061,1461,45376403,Entire home/apt,,Kenya,,Machakos,0,0.0,3,3.0,,35.0,,Safe & Cheap 3 Bedrm,2017-07-23 03:50:18.264743,-1.38258,36.939889,0101000020E6100000616F62484E784240ACA8C1340C1FF6BF
617914,1461,3061634,Entire home/apt,,Kenya,,Nairobi,1,0.0,2,1.0,,27.0,,Clean Comfy Home Like Feeling,2017-07-23 03:50:18.262647,-1.321353,36.895055,0101000020E6100000868F882991724240378B170B4324F5BF
13171190,1461,73582506,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,20.0,,The life in umoja is very affordabl,2017-07-23 03:50:18.257419,-1.288368,36.893517,0101000020E6100000C4B5DAC35E724240276893C3279DF4BF
14056702,1461,75577160,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,0.0,,35.0,,"Residence Near JKIA Nairobi, Train to Town n Gated",2017-07-23 03:50:18.254817,-1.328019,36.881034,0101000020E61000000055DCB8C57042404B77D7D9903FF5BF
12240558,1461,11684296,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,2.0,,30.0,,Furnished Apartments in Nairobi,2017-07-23 03:50:18.252689,-1.217802,36.89914,0101000020E61000004243FF0417734240E50D30F31D7CF3BF
14578288,1461,90299769,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,3.0,,35.0,,FULLY FURNISHED HOUSE IN BURU-BURU.OWN COMPOUND,2017-07-23 03:50:18.248649,-1.292875,36.884356,0101000020E6100000BC02D19332714240560E2DB29DAFF4BF
16227464,1461,106040941,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,2.0,,30.0,,"Ndemuji Dream Court - Roysambu: Nairobi, Kenya",2017-07-23 03:50:18.245634,-1.217402,36.888072,0101000020E6100000253FE257AC714240215C01857A7AF3BF
16729495,1461,110921704,Entire home/apt,,Kenya,,Nairobi,1,0.0,2,1.0,,35.0,,Cosy nest,2017-07-23 03:50:18.243193,-1.319763,36.899323,0101000020E610000033C51C041D7342409888B7CEBF1DF5BF
12241746,1461,11684296,Entire home/apt,,Kenya,,Nairobi,1,0.0,4,2.0,,30.0,,Nairobi Furnished Apartments,2017-07-23 03:50:18.240622,-1.217906,36.898361,0101000020E61000003D80457EFD72424083A279008B7CF3BF
12945870,1461,11684296,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,25.0,,Newly Furnished 1 BR in Kasarani,2017-07-23 03:50:18.237231,-1.220938,36.903516,0101000020E6100000D5B48B69A67342402F19C748F688F3BF
3785116,1461,19425708,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,2.0,,40.0,,Pazure Place Penthouse,2017-07-23 03:50:18.230092,-1.218405,36.894796,0101000020E6100000BA4BE2AC88724240AD86C43D967EF3BF
19362657,1461,71711599,Entire home/apt,,Kenya,,Nairobi,0,0.0,3,1.0,,14.0,,Entire one bed apartment near airport and town,2017-07-23 03:50:16.639087,-1.325333,36.886305,0101000020E610000001A4367172714240FEF334609034F5BF
3315633,1461,11684296,Entire home/apt,,Kenya,,Nairobi,1,0.0,4,2.0,,25.0,,New Fully furnished apartment ,2017-07-23 03:50:16.636381,-1.333512,36.884333,0101000020E610000004E3E0D231714240452DCDAD1056F5BF
17261231,1461,107235692,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,25.0,,Pazury Kasarani. Onebedroom,2017-07-23 03:50:16.627130,-1.218293,36.894067,0101000020E610000067B796C970724240B421FFCC207EF3BF
13811389,1461,81281682,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,2.0,,25.0,,Comfort and Cleanliness is my way.,2017-07-23 03:50:16.613406,-1.284294,36.891462,0101000020E610000039D0436D1B724240342F87DD778CF4BF
15075697,1461,45421028,Entire home/apt,,Kenya,,Nairobi,2,0.0,3,2.0,,25.0,,Private Room/s in an Apartment near JKIA Airport,2017-07-23 03:50:16.604875,-1.309955,36.911456,0101000020E61000001ADF1797AA744240F6B4C35F93F5F4BF
2388909,1461,3064483,Entire home/apt,,Kenya,,Nairobi,0,0.0,6,3.0,,20.0,,ECO TOURISM ACCOMMODATION ,2017-07-23 03:50:15.225466,-1.290931,36.878837,0101000020E6100000E3C116BB7D704240FE47A643A7A7F4BF
10465054,1461,52730143,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,2.0,,30.0,,2 BR Furnished Apartment Kasarani,2017-07-23 03:50:15.217710,-1.226184,36.907743,0101000020E6100000231631EC30744240300E2E1D739EF3BF
11579595,1461,61215362,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,30.0,,spacious studio house imara Daima,2017-07-23 03:50:15.213827,-1.327095,36.881055,0101000020E6100000187D0569C670424040F67AF7C73BF5BF
18139183,1461,91061377,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,0.0,,25.0,,Safe place no disturbance 25 minutes from airport,2017-07-23 03:50:15.206376,-1.282594,36.890839,0101000020E61000002C80290307724240B2BB40498185F4BF
14524750,1461,89776609,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,1.0,,20.0,,Cool and secure surrounding,2017-07-23 03:50:15.198368,-1.287544,36.891746,0101000020E61000005E2BA1BB247242408E93C2BCC799F4BF
11616789,1461,61510163,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,25.0,,Entire fully furnished house,2017-07-23 03:50:15.193973,-1.214677,36.882671,0101000020E61000005610035DFB70424018416326516FF3BF
14045006,1461,47606849,Entire home/apt,,Kenya,,Kiambu,0,0.0,3,2.0,,35.0,,Visiting Kenya ? Choose a home stay in Rironi.,2017-07-23 03:50:10.329851,-1.147316,36.636867,0101000020E610000069739CDB8451424030D7A205685BF2BF
14130262,1461,85241362,Entire home/apt,,Kenya,,Nairobi,4,4.0,4,2.0,,35.0,,2 Bedroom Apt. in Westlands with Master en-suite,2017-07-23 03:49:59.795970,-1.267304,36.807273,0101000020E6100000CFF8BEB8546742409370218FE046F4BF
18811011,1461,130965139,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,35.0,,Beautifully furnished apartments,2017-07-23 03:49:59.790808,-1.31061,36.801889,0101000020E6100000D6027B4CA46642400EF8FC3042F8F4BF
18067447,1461,101061252,Entire home/apt,,Kenya,,Nairobi,0,0.0,4,1.0,,22.0,,Affordable and Furnished Studio Apartment,2017-07-23 03:49:59.785433,-1.306637,36.823168,0101000020E61000008F8EAB915D69424097E5EB32FCE7F4BF
17797442,1461,121611634,Entire home/apt,,Kenya,,Kiambu,0,0.0,2,1.0,,27.0,,Home away from home...,2017-07-23 03:49:59.781574,-1.204297,36.775904,0101000020E6100000F46A80D2506342400EBC5AEECC44F3BF
16712585,1461,100226731,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,40.0,,Cozy 1 bed flat 2 min walk to city,2017-07-23 03:49:59.777690,-1.280507,36.82131,0101000020E61000005AF0A2AF2069424000C974E8F47CF4BF
19254469,1461,62730932,Entire home/apt,,Kenya,,Nairobi,1,0.0,5,2.0,,37.0,,Entire cosy apartment in Westlands,2017-07-23 03:49:59.772338,-1.257977,36.799445,0101000020E6100000B1F9B836546642404EECA17DAC20F4BF
16924924,1461,113051485,Entire home/apt,,Kenya,,Narok,0,0.0,10,4.0,,30.0,,Mara bush house cottages,2017-07-23 03:48:13.625465,-1.000943,35.874823,0101000020E6100000F1643733FAEF4140E28FA2CEDC03F0BF
16108761,1461,105023069,Entire home/apt,,Kenya,,Kiambu,1,0.0,4,2.0,,20.0,,PK Home and Guest Wing.,2017-07-23 03:48:12.085809,-1.22832,36.675029,0101000020E6100000016DAB5967564240105D50DF32A7F3BF
19079463,1461,23772563,Entire home/apt,,Kenya,,Nairobi,0,0.0,2,1.0,,35.0,,Tina's 1 Bedroom Executive Apartment - Westlands,2017-07-23 03:48:12.080862,-1.266413,36.800409,0101000020E6100000483657CD7366424000AB23473A43F4BF
17923258,1461,122883653,Entire home/apt,,Kenya,,Kiambu,0,0.0,1,1.0,,20.0,,Serenity - outskirts of Nairobi,2017-07-23 03:48:10.887435,-1.203476,36.780259,0101000020E610000070B4E386DF6342409755D80C7041F3BF
17409719,1461,115289188,Entire home/apt,,Kenya,,Kajiado,1,0.0,4,2.0,,40.0,,Sarambala Bush Cottage,2017-07-23 03:48:10.883778,-1.915492,36.739994,0101000020E61000003D9E961FB85E42407EFE7BF0DAA5FEBF
15879551,1461,102965223,Entire home/apt,,Kenya,,Nairobi,6,4.5,16,10.0,,30.0,,Karen Bomas Inn,2017-07-23 03:48:10.880276,-1.336611,36.765712,0101000020E6100000CF13CFD902624240EA944737C262F5BF
13994249,1461,83543032,Entire home/apt,,Kenya,,Kisii,1,0.0,6,1.0,,25.0,,Home away from home no pollution,2017-07-23 03:48:09.567255,-0.884088,34.76987,0101000020E6100000F415A4198B6241404E27D9EA724AECBF
3679706,1461,18703028,Entire home/apt,,Kenya,,Narok,3,5.0,5,1.0,,18.0,,Amazing comfortable house near Mara,2017-07-23 03:48:07.500270,-1.974456,36.036662,0101000020E6100000C3802557B10442407041B62C5F97FFBF
19670751,1461,102956443,Entire home/apt,,Kenya,,Nairobi,0,0.0,3,1.0,,16.0,,Loft with WiFi & Biweekly Cleanup,2017-07-23 03:48:05.741756,-1.229874,36.875862,0101000020E610000092E7FA3E1C7042401536035C90ADF3BF
18085107,1461,117762335,Entire home/apt,,Kenya,,Nairobi,3,4.5,2,1.0,,12.0,,"Warm Dsq, great and secure place for a night walk",2017-07-23 03:48:04.522246,-1.21317,36.841941,0101000020E6100000AD1402B9C46B424029D027F22469F3BF
14462745,1461,27191583,Entire home/apt,,Kenya,,Nairobi,11,5.0,2,1.0,,22.0,,Cozy Roof Top Apartment close to Town & Airport,2017-07-23 03:48:04.509034,-1.308477,36.832712,0101000020E61000004E7E8B4E966A42405017299485EFF4BF
11976359,1461,17721975,Entire home/apt,,Kenya,,Nairobi,18,4.5,2,0.0,,20.0,,Cosy Furnished Studio Apartment in Nairobi's CBD,2017-07-23 03:48:02.279897,-1.281136,36.82544,0101000020E6100000B6679604A8694240F0A65B76887FF4BF
11992852,1461,17721975,Entire home/apt,,Kenya,,Nairobi,20,4.5,2,0.0,,20.0,,Furnished Studio Apartment in Central Nairobi,2017-07-23 03:48:02.277040,-1.280786,36.825962,0101000020E61000008FDE701FB969424064CBF275197EF4BF
5234165,1461,27026508,Entire home/apt,,Kenya,,Nairobi,39,4.5,6,3.0,,38.0,,LAVINGTON LOVELY APARTMENT,2017-07-23 03:47:59.726377,-1.290472,36.759373,0101000020E6100000923B6C22336142409B75C6F7C5A5F4BF
4388198,1461,21622379,Entire home/apt,,Kenya,,Nairobi,130,5.0,6,3.0,,37.0,,"Delightful home, near JKIA airport",2017-07-23 03:47:59.715116,-1.326591,36.880807,0101000020E61000003F8BA548BE704240DEAF027CB739F5BF
3686354,1461,18314666,Entire home/apt,,Kenya,,Mombasa,3,4.5,3,1.0,,40.0,,Charming and comfy Apartment,2017-07-23 03:47:58.701387,-4.051311,39.694831,0101000020E61000009D9FE238F0D8434042B3EBDE8A3410C0
5168597,1461,26732099,Entire home/apt,,Kenya,,Kilifi,1,0.0,8,4.0,,30.0,,Maisha Marefu Villa,2017-07-23 03:47:58.698759,-3.254029,40.129678,0101000020E61000005E81E849991044407AE2395B40080AC0
12746270,1461,68980549,Entire home/apt,,Kenya,,Mombasa,0,0.0,2,0.0,,30.0,,BEAUTIFUL STUDIO APARTMENT,2017-07-23 03:47:58.693665,-4.028105,39.690612,0101000020E6100000D21C59F965D84340946A9F8EC71C10C0
5824931,1461,30234173,Entire home/apt,,Kenya,,Kilifi,12,4.5,6,3.0,,23.0,,Mtwapa holiday home,2017-07-23 03:47:58.689365,-3.947227,39.751479,0101000020E6100000BE50C07630E04340041BD7BFEB930FC0
16043361,1461,49064299,Entire home/apt,,Kenya,,Machakos,0,0.0,6,2.0,,40.0,,Cozy 2bed apt 10min from Airport,2017-07-23 03:47:58.684022,-1.375922,36.937701,0101000020E610000097361C9606784240F48C7DC9C603F6BF
9484705,1461,48838730,Entire home/apt,,Kenya,,Taita Taveta,0,0.0,4,4.0,,15.0,,Farm House WundanyiTsavoNationPark,2017-07-23 03:47:56.940900,-3.40842,38.353813,0101000020E610000028F38FBE492D4340314278B471440BC0
9304512,1461,43870837,Entire home/apt,,Kenya,,Kwale,1,0.0,2,2.0,,15.0,,Studio 5,2017-07-23 03:47:56.938901,-4.317851,39.569334,0101000020E61000001C40BFEFDFC84340EB0088BB7A4511C0
12639148,1461,65948743,Entire home/apt,,Kenya,,Kiambu,2,0.0,4,2.0,,38.0,,"Fully furnished, house in Thika",2017-07-23 03:47:56.936696,-1.054689,37.14222,0101000020E6100000276BD443349242401137A79201E0F0BF
16852130,1461,93099871,Entire home/apt,,Kenya,,Kiambu,0,0.0,5,2.0,,40.0,,Beautiful Country Home Getaway,2017-07-23 03:47:56.934602,-1.169147,36.974872,0101000020E61000009FE40E9BC87C4240D576137CD3B4F2BF
1748456,1461,9200942,Entire home/apt,,Kenya,,Kwale,1,0.0,2,1.0,,26.0,,Umbi Apartment,2017-07-23 03:47:56.931949,-4.290857,39.586436,0101000020E61000003999B85510CB43402D40DB6AD62911C0
13705877,1461,56044335,Entire home/apt,,Kenya,,Mombasa,0,0.0,4,1.0,,38.0,,Beach Access Apartment with Pool/AC,2017-07-23 03:47:56.927953,-4.060286,39.669698,0101000020E61000002A1900AAB8D543406AA0F99CBB3D10C0
13477084,1461,60814134,Entire home/apt,,Kenya,,Machakos,0,0.0,6,4.0,,26.0,,"Nairobi, Family, Home and fun",2017-07-23 03:47:56.923362,-1.391088,36.934506,0101000020E610000038F581E49D77424091BA9D7DE541F6BF
12974560,1461,71412493,Entire home/apt,,Kenya,,Machakos,0,0.0,4,2.0,,40.0,,Cosy furnished 2bedroom apartment,2017-07-23 03:47:56.921215,-1.305976,37.344312,0101000020E610000068CF656A12AC42403BC6151747E5F4BF
9503551,1461,49252113,Entire home/apt,,Kenya,,Kwale,1,0.0,8,4.0,,30.0,,Slim's Villa,2017-07-23 03:47:56.918241,-4.259663,39.596394,0101000020E6100000EBC37AA356CC4340CCECF318E50911C0
16093307,1461,97257901,Entire home/apt,,Kenya,,Machakos,0,0.0,4,0.0,,25.0,,Beautiful private room 20minutes from JKIA airport,2017-07-23 03:47:56.915497,-1.365186,36.934778,0101000020E6100000998235CEA67742401A506F46CDD7F5BF
7780156,1461,40933950,Entire home/apt,,Kenya,,Kwale,1,0.0,1,1.0,,40.0,,DIANI - ZANIA 1BR GARDEN COTTAGE -  2mins to Beach,2017-07-23 03:47:56.913142,-4.350422,39.560965,0101000020E6100000AF997CB3CDC7434016325706D56611C0
16248435,1461,55646271,Entire home/apt,,Kenya,,Machakos,0,0.0,6,3.0,,30.0,,Awesome 3 bedroom apt near Airport & SGR Nairobi,2017-07-23 03:47:56.905636,-1.383926,36.938407,0101000020E610000032AB77B81D7842407558E1968F24F6BF
14160878,1461,69772406,Entire home/apt,,Kenya,,Machakos,0,0.0,8,8.0,,20.0,,PERSONALIZED HOME,2017-07-23 03:47:56.899792,-1.440049,36.979407,0101000020E61000009B3C65355D7D42403733FAD1700AF7BF
17757871,1461,121182353,Entire home/apt,,Kenya,,Mombasa,0,0.0,1,1.0,,40.0,,"Cozy one bedroom, parking included",2017-07-23 03:47:55.543783,-4.053376,39.69515,0101000020E61000003EE8D9ACFAD84340B090B932A83610C0
10237221,1461,52615438,Entire home/apt,,Kenya,,Kiambu,0,0.0,6,3.0,,35.0,,Rose Valley,2017-07-23 03:47:55.541590,-1.067453,37.148875,0101000020E6100000931804560E934240FE45D0984914F1BF
15531710,1461,99893946,Entire home/apt,,Kenya,,Machakos,0,0.0,2,1.0,,25.0,,"Arthi river accomodation, Nairobi Kenya",2017-07-23 03:47:55.539378,-1.433333,36.982765,0101000020E6100000A453573ECB7D4240EB707495EEEEF6BF
14838432,1461,92821324,Entire home/apt,,Kenya,,Kiambu,0,0.0,3,1.0,,35.0,,Cosy apartment in Nairobi,2017-07-23 03:47:55.528227,-1.190252,36.932871,0101000020E610000083312251687742403CFA5FAE450BF3BF
3027322,1461,15421098,Entire home/apt,,Kenya,,Makueni,0,0.0,5,4.0,,35.0,,Utulivu House,2017-07-23 03:47:55.525825,-2.419145,37.962955,0101000020E61000008542041C42FB42405F419AB1685A03C0
5454917,1461,28291177,Entire home/apt,,Kenya,,Kajiado,0,0.0,5,3.0,,25.0,,Serenity Garen,2017-07-23 03:47:55.523241,-1.476063,36.934375,0101000020E61000009A99999999774240D05E7D3CF49DF7BF
19335714,1461,135331936,Entire home/apt,,Kenya,,Nairobi,0,0.0,5,5.0,,30.0,,Luxury home,2017-07-23 03:47:55.521155,-1.248522,36.987641,0101000020E6100000299831056B7E42405A626534F2F9F3BF
10734617,1461,50872199,Entire home/apt,,Kenya,,Machakos,0,0.0,4,2.0,,30.0,,Syokimau Gardens Guest house,2017-07-23 03:47:55.516261,-1.37406,36.940711,0101000020E610000065FED1376978424040DEAB5626FCF5BF
16153115,1461,96915566,Entire home/apt,,Kenya,,Machakos,0,0.0,4,2.0,,30.0,,Cosy 2 bed apartment near JKIA Airport,2017-07-23 03:47:55.514194,-1.296881,36.987715,0101000020E61000006362F3716D7E424044DC9C4A06C0F4BF
17676954,1461,120361434,Entire home/apt,,Kenya,,Machakos,0,0.0,8,6.0,,40.0,,Athi Holiday Resort,2017-07-23 03:47:54.325340,-1.40618,37.026928,0101000020E610000060AC6F6072834240E4A08499B67FF6BF
16838682,1461,112091299,Entire home/apt,,Kenya,,Lamu,0,0.0,5,3.0,,40.0,,Charming Island Apartment,2017-07-23 03:47:54.317043,-2.26855,40.901803,0101000020E6100000A437DC476E734440F5B9DA8AFD2502C0
16236878,1461,106131011,Entire home/apt,,Kenya,,Mombasa,0,0.0,3,1.0,,38.0,,Cosy Get away Short term Apartment,2017-07-23 03:47:54.312557,-3.976009,39.741353,0101000020E61000004FE5B4A7E4DE434035D07CCEDDCE0FC0
18243103,1461,126049579,Entire home/apt,,Kenya,,Kwale,0,0.0,16,8.0,,30.0,,A holiday villas with a garden,2017-07-23 03:47:54.308122,-4.364187,39.556522,0101000020E610000094C0E61C3CC743406F83DA6FED7411C0
19390912,1461,135946516,Entire home/apt,,Kenya,,Mombasa,0,0.0,16,10.0,,40.0,,Experience Mombasa,2017-07-23 03:47:54.302601,-4.06111,39.664576,0101000020E61000006EDA8CD310D5434091D5AD9E933E10C0
11430436,1461,56857417,Entire home/apt,,Kenya,,Taita Taveta,0,0.0,16,10.0,,23.0,,Experience Tanzania BnB Moshi,2017-07-23 03:47:54.300171,-3.429791,37.594766,0101000020E6100000E962D34A21CC4240CCEB884336700BC0
15299712,1461,97418322,Entire home/apt,,Kenya,,Kilifi,0,0.0,2,1.0,,38.0,,girasole,2017-07-23 03:47:54.297561,-3.746075,39.823561,0101000020E61000006AA164726AE94340D5E76A2BF6F70DC0
14993691,1461,94532613,Entire home/apt,,Kenya,,Machakos,0,0.0,5,3.0,,27.0,,"Self contained, quiet and save environment.",2017-07-23 03:47:54.295548,-1.345913,36.96883,0101000020E61000001CB1169F027C4240122EE411DC88F5BF
4812688,1461,24787195,Entire home/apt,,Kenya,,Kilifi,0,0.0,6,3.0,,40.0,,KAMA PARADISE  das Gästehaus im Busch,2017-07-23 03:47:54.293329,-3.87268,39.778221,0101000020E6100000BC07E8BE9CE343407AFCDEA63FFB0EC0
19679398,1461,41942518,Entire home/apt,,Kenya,,Mombasa,0,0.0,4,1.0,,38.0,,Beautiful Swahili style penthouse,2017-07-23 03:47:54.291285,-4.048715,39.68635,0101000020E610000007CE1951DAD743406E4C4F58E23110C0
18324505,1461,126770522,Entire home/apt,,Kenya,,Kwale,0,0.0,12,6.0,,35.0,,"Clean,comfortable beds,inexpensive",2017-07-23 03:47:54.285031,-4.270365,39.595224,0101000020E6100000ACE5CE4C30CC4340A2EE0390DA1411C0
19600035,1461,77085099,Entire home/apt,,Kenya,,Machakos,0,0.0,5,0.0,,29.0,,Townhouse near Airport,2017-07-23 03:47:54.282667,-1.442175,36.990135,0101000020E6100000FFCF61BEBC7E4240A5BDC1172613F7BF
17726466,1461,120853316,Entire home/apt,,Kenya,,Mombasa,1,0.0,4,2.0,,31.0,,EMMA'S PLACE,2017-07-23 03:47:54.274036,-4.037949,39.705495,0101000020E6100000EA3E00A94DDA4340E3A9471ADC2610C0
10061205,1461,51631793,Entire home/apt,,Kenya,,Kilifi,0,0.0,2,2.0,,30.0,,Sunny cool breeze home,2017-07-23 03:47:52.583180,-3.967715,39.550701,0101000020E6100000EF6FD05E7DC6434004CAA65CE1BD0FC0
19324986,1461,135360940,Entire home/apt,,Kenya,,Kilifi,0,0.0,1,0.0,,20.0,,A simple and secure apartment for  rent in Mtwapa.,2017-07-23 03:47:52.581040,-3.947306,39.744767,0101000020E6100000ED116A8654DF4340C66F0A2B15940FC0
19321879,1461,135331936,Entire home/apt,,Kenya,,Nairobi,0,0.0,5,5.0,,30.0,,29 minutes from the international airport,2017-07-23 03:47:52.578654,-1.249533,36.989596,0101000020E61000004F20EC14AB7E4240425DA45016FEF3BF
16211573,1461,105876675,Entire home/apt,,Kenya,,Kwale,3,3.5,8,4.0,,40.0,,Villa Saprex,2017-07-23 03:47:52.572348,-4.283554,39.579295,0101000020E610000040DEAB5626CA43409599D2FA5B2211C0
19898263,1461,140889868,Entire home/apt,,Kenya,,Kiambu,0,0.0,4,2.0,,20.0,,CY homestead,2017-07-23 03:47:52.566785,-1.155424,36.962947,0101000020E61000000264E8D8417B4240503750E09D7CF2BF
13115031,1461,72937550,Entire home/apt,,Kenya,,Machakos,4,3.5,6,3.0,,33.0,,Evan Sunset Boulevard,2017-07-23 03:47:52.562675,-1.433714,36.982379,0101000020E61000007BA35698BE7D4240D7135D177EF0F6BF
7603003,1461,39872149,Entire home/apt,,Kenya,,Kilifi,0,0.0,2,1.0,,30.0,,Luxury 1-2BD Penthouse  in Kiembeni,2017-07-23 03:47:52.557051,-3.899024,39.577534,0101000020E6100000FE2955A2ECC94340868DB27E33310FC0
18953176,1461,46430093,Entire home/apt,,Kenya,,Kajiado,0,0.0,3,0.0,,21.0,,Penthouse Paradise,2017-07-23 03:47:52.545121,-1.47372,36.958993,0101000020E6100000E50B5A48C07A4240BF60376C5B94F7BF
11336363,1461,59330346,Entire home/apt,,Kenya,,Mombasa,0,0.0,2,1.0,,20.0,,"Mtwapa Mombasa  KES 25,000",2017-07-23 03:47:51.267817,-4.038537,39.668223,0101000020E6100000AEB7CD5488D543406ABE4A3E762710C0
19405398,1461,132824295,Entire home/apt,,Kenya,,Nairobi,0,0.0,1,0.0,,30.0,,Beverly Apartment,2017-07-23 03:47:51.263249,-1.291473,36.965363,0101000020E61000005DE2C803917B424011ACAA97DFA9F4BF
13339543,1461,66426689,Entire home/apt,,Kenya,,Machakos,0,0.0,4,2.0,,30.0,,Sally's Cozy hideout,2017-07-23 03:47:51.255526,-1.520815,37.237592,0101000020E610000047E5266A699E42408542041C4255F8BF
17861151,1461,122235555,Entire home/apt,,Kenya,,Nairobi,1,0.0,1,1.0,,16.0,,Serene relaxing little heaven.,2017-07-23 03:47:51.252935,-1.305163,36.937609,0101000020E6100000B7B75B92037842401F300F99F2E1F4BF
17682187,1461,114178223,Entire home/apt,,Kenya,,Murang'a,0,0.0,10,4.0,,30.0,,Executive house in thika town,2017-07-23 03:47:51.250662,-1.001939,37.033535,0101000020E6100000BC22F8DF4A8442401F645930F107F0BF
10978036,1461,8132518,Entire home/apt,,Kenya,,Machakos,0,0.0,3,3.0,,25.0,,Omondi's Home,2017-07-23 03:47:51.247843,-1.435747,37.001964,0101000020E61000007AE2395B408042402448A5D8D1F8F6BF
13841028,1461,81672790,Entire home/apt,,Kenya,,Mombasa,0,0.0,2,1.0,,20.0,,Reenie's Residence (RR),2017-07-23 03:47:51.237355,-4.003997,39.703021,0101000020E61000005BB39597FCD94340E22021CA170410C0
9304944,1461,43870837,Entire home/apt,,Kenya,,Kwale,0,0.0,4,2.0,,15.0,,Diani Ukunda Holiday Homes,2017-07-23 03:47:51.235113,-4.311011,39.551888,0101000020E610000005871744A4C64340F7C8E6AA793E11C0
17529548,1461,50225721,Entire home/apt,,Kenya,,Mombasa,0,0.0,10,4.0,,25.0,,cozy comfy rooms at mtwapa creek,2017-07-23 03:47:51.226602,-3.953198,39.743514,0101000020E61000001F0F7D772BDF43409FE6E44526A00FC0
18750006,1461,130440508,Entire home/apt,,Kenya,,Mombasa,0,0.0,6,2.0,,34.0,,Cozy Homez,2017-07-23 03:47:51.220615,-4.052846,39.685423,0101000020E61000008E76DCF0BBD74340CDE506431D3610C0
17413880,1461,117760397,Entire home/apt,,Kenya,,Mombasa,2,0.0,2,1.0,,32.0,,Karibu Nyumbani..Feel at Home.,2017-07-23 03:47:49.693950,-4.003075,39.712219,0101000020E61000007F4B00FE29DB4340A5BDC117260310C0
18244141,1461,126049579,Entire home/apt,,Kenya,,Kwale,0,0.0,16,8.0,,30.0,,A holiday home with a garden,2017-07-23 03:47:49.683859,-4.364169,39.557479,0101000020E6100000789ACC785BC743403CDEE4B7E87411C0
15139291,1461,96003430,Entire home/apt,,Kenya,,Kwale,1,0.0,2,1.0,,22.0,,Diani Beach Wonder Cottages,2017-07-23 03:47:49.675959,-4.282207,39.585779,0101000020E610000080D767CEFACA434020CF2EDFFA2011C0
